         4448369 function calls (4433431 primitive calls) in 19.137 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      110    0.001    0.000    0.336    0.003 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/base.py:509(_validate_data)
       11    0.000    0.000    0.330    0.030 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/train_model.py:17(__init__)
      340    0.001    0.000    0.325    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1579(handle)
      340    0.002    0.000    0.324    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1633(callHandlers)
      680    0.003    0.000    0.322    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:937(handle)
        1    0.002    0.002    0.317    0.317 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/create_demodf_knn.py:4(create_demographic_dfs)
      566    0.009    0.000    0.317    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3716(get_indexer)
      680    0.013    0.000    0.315    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1069(emit)
    64048    0.063    0.000    0.309    0.000 <__array_function__ internals>:177(atleast_1d)
     4958    0.016    0.000    0.306    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/array_algos/take.py:58(take_nd)
       22    0.001    0.000    0.306    0.014 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:2532(train_test_split)
       66    0.000    0.000    0.289    0.004 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:2673(<genexpr>)
       88    0.000    0.000    0.289    0.003 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/__init__.py:284(_safe_indexing)
       88    0.000    0.000    0.286    0.003 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/__init__.py:187(_pandas_indexing)
      239    0.013    0.000    0.285    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6666(drop)
     4958    0.042    0.000    0.279    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/array_algos/take.py:120(_take_nd_ndarray)
    96120    0.104    0.000    0.275    0.000 <__array_function__ internals>:177(empty_like)
    64015    0.064    0.000    0.262    0.000 <__array_function__ internals>:177(copy)
       42    0.000    0.000    0.260    0.006 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/concat.py:149(concat)
      281    0.001    0.000    0.260    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5839(get_indexer_for)
    31991    0.059    0.000    0.256    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/optimize/_differentiable_functions.py:240(update_x)
      255    0.010    0.000    0.247    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1251(format_array)
       79    0.010    0.000    0.246    0.003 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:747(<listcomp>)
        1    0.003    0.003    0.241    0.241 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/merge_demodf.py:3(merge_demographic_data)
       42    0.001    0.000    0.239    0.006 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/concat.py:565(get_result)
       42    0.007    0.000    0.234    0.006 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:176(concatenate_managers)
      262    0.031    0.000    0.230    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:768(_slice_take_blocks_ax0)
       12    0.000    0.000    0.221    0.018 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:131(merge)
       11    0.000    0.000    0.218    0.020 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/pipeline.py:354(_fit)
      255    0.001    0.000    0.217    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1362(get_result)
       11    0.000    0.000    0.216    0.020 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/memory.py:352(__call__)
       11    0.000    0.000    0.216    0.020 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/pipeline.py:947(_fit_transform_one)
    22/11    0.007    0.000    0.215    0.020 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_set_output.py:155(wrapped)
       11    0.000    0.000    0.215    0.020 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/base.py:888(fit_transform)
    32173    0.039    0.000    0.207    0.000 {method 'all' of 'numpy.ndarray' objects}
       83    0.001    0.000    0.203    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:3911(_take)
        4    0.003    0.001    0.199    0.050 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/string.py:164(<listcomp>)
       83    0.001    0.000    0.199    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:929(take)
      725    0.193    0.000    0.193    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    32002    0.193    0.000    0.193    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/linear_model/_linear_loss.py:170(l2_penalty)
      554    0.002    0.000    0.190    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3804(_get_indexer)
    64048    0.132    0.000    0.179    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/shape_base.py:23(atleast_1d)
       44    0.001    0.000    0.177    0.004 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:943(take)
     5997    0.173    0.000    0.173    0.000 {pandas._libs.algos.ensure_platform_int}
311353/309811    0.113    0.000    0.171    0.000 {built-in method builtins.isinstance}
    32250    0.022    0.000    0.169    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/_methods.py:61(_all)
       12    0.001    0.000    0.167    0.014 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:805(get_result)
      276    0.001    0.000    0.162    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:4520(apply)
       56    0.000    0.000    0.160    0.003 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:3832(take)
      276    0.001    0.000    0.160    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/apply.py:1010(apply)
      276    0.008    0.000    0.155    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/apply.py:1061(apply_standard)
       22    0.001    0.000    0.153    0.007 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1533(precision_recall_fscore_support)
      295    0.003    0.000    0.150    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1089(__getitem__)
     1044    0.006    0.000    0.138    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1873(from_array)
       66    0.004    0.000    0.136    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1613(_format_strings)
      263    0.015    0.000    0.134    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1593(_getitem_tuple)
     1338    0.115    0.000    0.133    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2385(new_block)
       66    0.003    0.000    0.132    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1514(get_result_as_array)
    64015    0.032    0.000    0.129    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/function_base.py:871(copy)
      361    0.002    0.000    0.129    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:6130(dtypes)
44026/43949    0.025    0.000    0.129    0.000 {built-in method builtins.hasattr}
       12    0.002    0.000    0.127    0.011 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:749(_reindex_and_concat)
    65155    0.126    0.000    0.126    0.000 {built-in method numpy.array}
      190    0.001    0.000    0.126    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:4988(drop)
      110    0.002    0.000    0.123    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_classification.py:57(_check_targets)
       66    0.001    0.000    0.119    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1539(format_values_with)
      287    0.003    0.000    0.115    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:3713(__getitem__)
       11    0.000    0.000    0.111    0.010 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/preprocessing/_data.py:814(fit)
      418    0.010    0.000    0.109    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/multiclass.py:223(type_of_target)
       11    0.000    0.000    0.107    0.010 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/preprocessing/_data.py:841(partial_fit)
      501    0.004    0.000    0.103    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:572(_concatenate_join_units)
      438    0.003    0.000    0.102    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:3639(_ixs)
        1    0.002    0.002    0.102    0.102 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:56(convert_yes_no_to_binary)
       11    0.001    0.000    0.102    0.009 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/optimize/_optimize.py:244(_prepare_scalar_function)
      263    0.005    0.000    0.102    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:967(_getitem_lowerdim)
       11    0.000    0.000    0.101    0.009 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/optimize/_differentiable_functions.py:86(__init__)
       66    0.001    0.000    0.100    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1986(_trim_zeros_float)
      295    0.003    0.000    0.098    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1623(_getitem_axis)
       11    0.002    0.000    0.097    0.009 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/preprocessing/_data.py:988(transform)
        1    0.000    0.000    0.097    0.097 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/data_loading.py:4(load_datasets)
        2    0.000    0.000    0.096    0.048 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/parsers/readers.py:814(read_csv)
        2    0.000    0.000    0.096    0.048 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/parsers/readers.py:540(_read)
       66    0.002    0.000    0.091    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/linear_model/_base.py:410(decision_function)
       11    0.000    0.000    0.089    0.008 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1973(precision_score)
       22    0.001    0.000    0.088    0.004 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_classification.py:395(multilabel_confusion_matrix)
142436/142067    0.040    0.000    0.088    0.000 {built-in method numpy.asarray}
     4958    0.029    0.000    0.085    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/array_algos/take.py:564(_take_preprocess_indexer_and_fill_value)
    33238    0.080    0.000    0.080    0.000 {method 'copy' of 'numpy.ndarray' objects}
     5453    0.007    0.000    0.078    0.000 {built-in method builtins.any}
       11    0.000    0.000    0.077    0.007 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/linear_model/_logistic.py:1348(predict_proba)
     1720    0.060    0.000    0.077    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:5931(__finalize__)
     1489    0.016    0.000    0.075    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/construction.py:494(sanitize_array)
        2    0.000    0.000    0.072    0.036 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/parsers/readers.py:1688(read)
       11    0.000    0.000    0.072    0.007 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/linear_model/_base.py:459(_predict_proba_lr)
       22    0.000    0.000    0.072    0.003 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:1020(check_X_y)
       55    0.001    0.000    0.070    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/base.py:680(score)
     1675    0.069    0.000    0.069    0.000 {pandas._libs.algos.take_2d_axis0_int64_int64}
      164    0.062    0.000    0.068    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1070(take)
      340    0.001    0.000    0.067    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1174(emit)
       22    0.001    0.000    0.067    0.003 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:987(handleError)
     1870    0.004    0.000    0.067    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:360(_asarray_with_order)
     7980    0.005    0.000    0.065    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1997(is_number_with_decimal)
       11    0.000    0.000    0.065    0.006 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_classification.py:2144(recall_score)
      620    0.002    0.000    0.062    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/accessor.py:220(__get__)
       12    0.000    0.000    0.061    0.005 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:5711(sample)
    32002    0.060    0.000    0.060    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/linear_model/_linear_loss.py:99(weight_intercept)
      336    0.007    0.000    0.060    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:4632(_reduce)
     7980    0.006    0.000    0.060    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/re.py:188(match)
      616    0.002    0.000    0.059    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/arrays/sparse/accessor.py:29(__init__)
        2    0.000    0.000    0.059    0.030 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/parsers/c_parser_wrapper.py:222(read)
     1188    0.002    0.000    0.059    0.000 <__array_function__ internals>:177(unique)
    32783    0.057    0.000    0.057    0.000 {method 'astype' of 'numpy.ndarray' objects}
     2923    0.003    0.000    0.057    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/_config/config.py:260(__call__)
      462    0.001    0.000    0.057    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:2000(should_trim)
      176    0.001    0.000    0.056    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/arrays/sparse/accessor.py:231(_validate)
