global_seed,Outcome Type,Outcome Name,Pre-processing script name,Model script name,Demog Comparison,Prop(Demog),TP,TN,FP,FN,Accuracy,Precision,Recall,F1,ROC AUC Score
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"500 1, 242 3, 158 2, 100 4",75,82,52,41,0.628,0.6666666666666666,0.6119402985074627,0.6381322957198443,0.6560087493566649
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"550 1, 213 3, 147 2, 90 4",72,61,77,40,0.532,0.6039603960396039,0.4420289855072464,0.5104602510460251,0.5967261904761905
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"600 1, 188 3, 136 2, 76 4",81,67,60,42,0.592,0.6146788990825688,0.5275590551181102,0.5677966101694915,0.6383714230843096
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"650 1, 164 3, 120 2, 66 4",72,70,49,59,0.568,0.5426356589147286,0.5882352941176471,0.5645161290322581,0.6332670472769261
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"700 1, 142 3, 104 2, 54 4",64,76,40,70,0.56,0.5205479452054794,0.6551724137931034,0.580152671755725,0.6401827071538857
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"750 1, 114 3, 88 2, 48 4",72,72,51,55,0.576,0.5669291338582677,0.5853658536585366,0.576,0.6340823250752192
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"800 1, 87 3, 71 2, 42 4",80,58,78,34,0.552,0.6304347826086957,0.4264705882352941,0.5087719298245614,0.5988132094943242
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"850 1, 66 3, 53 2, 31 4",82,68,65,35,0.6,0.6601941747572816,0.5112781954887218,0.576271186440678,0.6294582610372084
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"900 1, 45 3, 34 2, 21 4",65,83,39,63,0.592,0.5684931506849316,0.680327868852459,0.6194029850746269,0.6572745901639343
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"950 1, 24 3, 13 2, 13 4",63,81,37,69,0.576,0.54,0.6864406779661016,0.6044776119402985,0.6357858243451464
32 - INFO - -------------------------------------------,Binary,32 - INFO - Logging setup complete - starting pipeline.,pipeline 7-2024,TBD,Race: non hispanic white vs minority,1000 1,85,72,63,30,0.628,0.7058823529411765,0.5333333333333333,0.6075949367088608,0.6318196457326892
