global_seed,Outcome Type,Outcome Name,Pre-processing script name,Model script name,Demog Comparison,Prop(Demog),TP,TN,FP,FN,Accuracy,Precision,Recall,F1,ROC AUC Score
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"500 1, 242 3, 158 2, 100 4",82,65,53,50,0.588,0.5652173913043478,0.5508474576271186,0.5579399141630901,0.5902028762198254
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"550 1, 213 3, 147 2, 90 4",69,79,31,71,0.592,0.5266666666666666,0.7181818181818181,0.6076923076923078,0.617922077922078
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"600 1, 188 3, 136 2, 76 4",71,60,56,63,0.524,0.4878048780487805,0.5172413793103449,0.5020920502092051,0.5563561502830674
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"650 1, 164 3, 120 2, 66 4",83,53,64,50,0.544,0.5145631067961165,0.452991452991453,0.48181818181818187,0.5592185592185592
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"700 1, 142 3, 104 2, 54 4",55,71,32,92,0.504,0.43558282208588955,0.6893203883495146,0.5338345864661653,0.5537943332672876
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"750 1, 114 3, 88 2, 48 4",65,69,46,70,0.536,0.49640287769784175,0.6,0.5433070866141733,0.5689533011272141
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"800 1, 87 3, 71 2, 42 4",78,73,46,53,0.604,0.5793650793650794,0.6134453781512605,0.5959183673469387,0.6283918147411635
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"850 1, 66 3, 53 2, 31 4",64,67,45,74,0.524,0.475177304964539,0.5982142857142857,0.5296442687747035,0.5749223602484472
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"900 1, 45 3, 34 2, 21 4",75,67,45,63,0.568,0.5153846153846153,0.5982142857142857,0.5537190082644629,0.5760869565217391
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,"950 1, 24 3, 13 2, 13 4",72,68,44,66,0.56,0.5074626865671642,0.6071428571428571,0.5528455284552846,0.5531832298136645
2,Binary,Ab_ling_1998,pipeline 7-2024,TBD,Race: non hispanic white vs minority,1000 1,76,63,55,56,0.556,0.5294117647058824,0.5338983050847458,0.5316455696202531,0.5643939393939393
